"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Oostflakkee";"2006";"40 tot 45 jaar";"847";"439";"408";"136";"83";"53";"633";"320";"313";"9";"4";"5";"69";"32";"37";"0580"
"Oostflakkee";"2006";"45 tot 50 jaar";"763";"366";"397";"62";"44";"18";"616";"289";"327";"15";"2";"13";"70";"31";"39";"0580"
"Oostflakkee";"2006";"50 tot 55 jaar";"791";"392";"399";"57";"39";"18";"652";"312";"340";"21";"8";"13";"61";"33";"28";"0580"
"Oostflakkee";"2006";"55 tot 60 jaar";"842";"449";"393";"36";"31";"5";"707";"384";"323";"35";"6";"29";"64";"28";"36";"0580"
"Oostflakkee";"2006";"60 tot 65 jaar";"539";"289";"250";"32";"25";"7";"420";"230";"190";"49";"11";"38";"38";"23";"15";"0580"
"Oostflakkee";"2006";"65 tot 70 jaar";"465";"239";"226";"26";"18";"8";"350";"186";"164";"59";"11";"48";"30";"24";"6";"0580"
"Oostflakkee";"2006";"70 tot 75 jaar";"376";"183";"193";"22";"19";"3";"255";"142";"113";"84";"12";"72";"15";"10";"5";"0580"
"Oostflakkee";"2006";"75 tot 80 jaar";"296";"123";"173";"17";"6";"11";"160";"96";"64";"108";"17";"91";"11";"4";"7";"0580"
"Oostflakkee";"2006";"80 tot 85 jaar";"192";"67";"125";"12";"6";"6";"72";"44";"28";"103";"16";"87";"5";"1";"4";"0580"
"Oostflakkee";"2006";"85 tot 90 jaar";"101";"29";"72";"8";"3";"5";"21";"14";"7";"72";"12";"60";"-";"-";"-";"0580"
"Oostflakkee";"2006";"90 tot 95 jaar";"39";"13";"26";"1";"-";"1";"4";"4";"-";"32";"8";"24";"2";"1";"1";"0580"
"Oostflakkee";"2006";"95 jaar of ouder";"5";"-";"5";"1";"-";"1";"-";"-";"-";"4";"-";"4";"-";"-";"-";"0580"
"Ooststellingwerf";"2006";"Totaal leeftijden";"26125";"13070";"13055";"11010";"6025";"4985";"12164";"6088";"6076";"1657";"347";"1310";"1294";"610";"684";"0085"
"Ooststellingwerf";"2006";"Jonger dan 5 jaar";"1422";"738";"684";"1422";"738";"684";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0085"
"Ooststellingwerf";"2006";"5 tot 10 jaar";"1667";"840";"827";"1667";"840";"827";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0085"
"Ooststellingwerf";"2006";"10 tot 15 jaar";"1672";"868";"804";"1672";"868";"804";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0085"
"Ooststellingwerf";"2006";"15 tot 20 jaar";"1546";"774";"772";"1546";"774";"772";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0085"
"Ooststellingwerf";"2006";"20 tot 25 jaar";"1278";"712";"566";"1213";"695";"518";"62";"16";"46";"-";"-";"-";"3";"1";"2";"0085"
"Ooststellingwerf";"2006";"25 tot 30 jaar";"1289";"642";"647";"948";"534";"414";"324";"105";"219";"-";"-";"-";"17";"3";"14";"0085"
"Ooststellingwerf";"2006";"30 tot 35 jaar";"1524";"789";"735";"727";"439";"288";"744";"329";"415";"4";"1";"3";"49";"20";"29";"0085"
"Ooststellingwerf";"2006";"35 tot 40 jaar";"1917";"1014";"903";"599";"388";"211";"1187";"575";"612";"6";"1";"5";"125";"50";"75";"0085"
"Ooststellingwerf";"2006";"40 tot 45 jaar";"2069";"998";"1071";"405";"241";"164";"1474";"672";"802";"7";"1";"6";"183";"84";"99";"0085"
"Ooststellingwerf";"2006";"45 tot 50 jaar";"1981";"1008";"973";"256";"161";"95";"1477";"733";"744";"28";"8";"20";"220";"106";"114";"0085"
"Ooststellingwerf";"2006";"50 tot 55 jaar";"1915";"955";"960";"169";"102";"67";"1494";"749";"745";"60";"14";"46";"192";"90";"102";"0085"
"Ooststellingwerf";"2006";"55 tot 60 jaar";"1999";"1030";"969";"116";"78";"38";"1610";"826";"784";"83";"26";"57";"190";"100";"90";"0085"
"Ooststellingwerf";"2006";"60 tot 65 jaar";"1506";"751";"755";"68";"41";"27";"1226";"640";"586";"100";"19";"81";"112";"51";"61";"0085"
"Ooststellingwerf";"2006";"65 tot 70 jaar";"1258";"646";"612";"59";"44";"15";"966";"520";"446";"141";"29";"112";"92";"53";"39";"0085"
"Ooststellingwerf";"2006";"70 tot 75 jaar";"1116";"533";"583";"63";"37";"26";"745";"412";"333";"259";"57";"202";"49";"27";"22";"0085"
"Ooststellingwerf";"2006";"75 tot 80 jaar";"852";"368";"484";"33";"19";"14";"473";"276";"197";"312";"57";"255";"34";"16";"18";"0085"
"Ooststellingwerf";"2006";"80 tot 85 jaar";"645";"238";"407";"29";"20";"9";"262";"156";"106";"334";"54";"280";"20";"8";"12";"0085"
"Ooststellingwerf";"2006";"85 tot 90 jaar";"321";"119";"202";"12";"5";"7";"100";"64";"36";"202";"49";"153";"7";"1";"6";"0085"
"Ooststellingwerf";"2006";"90 tot 95 jaar";"126";"42";"84";"5";"1";"4";"18";"13";"5";"102";"28";"74";"1";"-";"1";"0085"
"Ooststellingwerf";"2006";"95 jaar of ouder";"22";"5";"17";"1";"-";"1";"2";"2";"-";"19";"3";"16";"-";"-";"-";"0085"
"Oostzaan";"2006";"Totaal leeftijden";"9200";"4480";"4720";"3911";"2017";"1894";"4313";"2154";"2159";"524";"102";"422";"452";"207";"245";"0431"
"Oostzaan";"2006";"Jonger dan 5 jaar";"562";"286";"276";"562";"286";"276";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0431"
"Oostzaan";"2006";"5 tot 10 jaar";"668";"322";"346";"668";"322";"346";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0431"
"Oostzaan";"2006";"10 tot 15 jaar";"592";"307";"285";"592";"307";"285";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0431"
"Oostzaan";"2006";"15 tot 20 jaar";"489";"243";"246";"489";"243";"246";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0431"
"Oostzaan";"2006";"20 tot 25 jaar";"368";"189";"179";"355";"187";"168";"13";"2";"11";"-";"-";"-";"-";"-";"-";"0431"
"Oostzaan";"2006";"25 tot 30 jaar";"318";"155";"163";"243";"135";"108";"74";"20";"54";"-";"-";"-";"1";"-";"1";"0431"
"Oostzaan";"2006";"30 tot 35 jaar";"584";"274";"310";"303";"156";"147";"261";"109";"152";"-";"-";"-";"20";"9";"11";"0431"
"Oostzaan";"2006";"35 tot 40 jaar";"835";"386";"449";"275";"147";"128";"504";"214";"290";"2";"-";"2";"54";"25";"29";"0431"
"Oostzaan";"2006";"40 tot 45 jaar";"892";"463";"429";"183";"96";"87";"629";"329";"300";"8";"3";"5";"72";"35";"37";"0431"
"Oostzaan";"2006";"45 tot 50 jaar";"714";"346";"368";"78";"47";"31";"554";"261";"293";"14";"6";"8";"68";"32";"36";"0431"
"Oostzaan";"2006";"50 tot 55 jaar";"591";"314";"277";"48";"33";"15";"457";"247";"210";"9";"1";"8";"77";"33";"44";"0431"
"Oostzaan";"2006";"55 tot 60 jaar";"700";"339";"361";"45";"23";"22";"566";"281";"285";"28";"5";"23";"61";"30";"31";"0431"
"Oostzaan";"2006";"60 tot 65 jaar";"515";"273";"242";"22";"13";"9";"418";"231";"187";"39";"10";"29";"36";"19";"17";"0431"
"Oostzaan";"2006";"65 tot 70 jaar";"414";"186";"228";"12";"5";"7";"324";"157";"167";"45";"10";"35";"33";"14";"19";"0431"
"Oostzaan";"2006";"70 tot 75 jaar";"358";"173";"185";"16";"8";"8";"256";"150";"106";"74";"10";"64";"12";"5";"7";"0431"
"Oostzaan";"2006";"75 tot 80 jaar";"280";"131";"149";"8";"4";"4";"161";"96";"65";"99";"28";"71";"12";"3";"9";"0431"
"Oostzaan";"2006";"80 tot 85 jaar";"186";"59";"127";"8";"3";"5";"79";"45";"34";"95";"11";"84";"4";"-";"4";"0431"
"Oostzaan";"2006";"85 tot 90 jaar";"91";"27";"64";"4";"2";"2";"16";"12";"4";"70";"12";"58";"1";"1";"-";"0431"
"Oostzaan";"2006";"90 tot 95 jaar";"33";"6";"27";"-";"-";"-";"1";"-";"1";"32";"6";"26";"-";"-";"-";"0431"
"Oostzaan";"2006";"95 jaar of ouder";"10";"1";"9";"-";"-";"-";"-";"-";"-";"9";"-";"9";"1";"1";"-";"0431"
"Opmeer";"2006";"Totaal leeftijden";"11268";"5681";"5587";"5161";"2809";"2352";"5191";"2600";"2591";"481";"87";"394";"435";"185";"250";"0432"
"Opmeer";"2006";"Jonger dan 5 jaar";"758";"377";"381";"758";"377";"381";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0432"
"Opmeer";"2006";"5 tot 10 jaar";"811";"424";"387";"811";"424";"387";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0432"
"Opmeer";"2006";"10 tot 15 jaar";"820";"415";"405";"820";"415";"405";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0432"
"Opmeer";"2006";"15 tot 20 jaar";"747";"364";"383";"747";"364";"383";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0432"
"Opmeer";"2006";"20 tot 25 jaar";"498";"276";"222";"488";"273";"215";"10";"3";"7";"-";"-";"-";"-";"-";"-";"0432"
"Opmeer";"2006";"25 tot 30 jaar";"599";"310";"289";"462";"263";"199";"132";"46";"86";"-";"-";"-";"5";"1";"4";"0432"
"Opmeer";"2006";"30 tot 35 jaar";"730";"371";"359";"346";"212";"134";"360";"153";"207";"2";"-";"2";"22";"6";"16";"0432"
"Opmeer";"2006";"35 tot 40 jaar";"864";"416";"448";"269";"159";"110";"541";"235";"306";"5";"1";"4";"49";"21";"28";"0432"
"Opmeer";"2006";"40 tot 45 jaar";"931";"476";"455";"175";"118";"57";"684";"332";"352";"10";"3";"7";"62";"23";"39";"0432"
"Opmeer";"2006";"45 tot 50 jaar";"832";"442";"390";"95";"72";"23";"661";"333";"328";"6";"2";"4";"70";"35";"35";"0432"
"Opmeer";"2006";"50 tot 55 jaar";"785";"394";"391";"60";"44";"16";"653";"321";"332";"12";"2";"10";"60";"27";"33";"0432"
"Opmeer";"2006";"55 tot 60 jaar";"818";"423";"395";"33";"26";"7";"702";"369";"333";"24";"6";"18";"59";"22";"37";"0432"
"Opmeer";"2006";"60 tot 65 jaar";"632";"341";"291";"33";"28";"5";"511";"282";"229";"44";"8";"36";"44";"23";"21";"0432"
"Opmeer";"2006";"65 tot 70 jaar";"521";"259";"262";"13";"9";"4";"399";"221";"178";"73";"14";"59";"36";"15";"21";"0432"
"Opmeer";"2006";"70 tot 75 jaar";"361";"181";"180";"21";"13";"8";"260";"149";"111";"71";"15";"56";"9";"4";"5";"0432"
"Opmeer";"2006";"75 tot 80 jaar";"263";"103";"160";"15";"7";"8";"161";"79";"82";"79";"14";"65";"8";"3";"5";"0432"
"Opmeer";"2006";"80 tot 85 jaar";"192";"76";"116";"12";"3";"9";"87";"56";"31";"86";"13";"73";"7";"4";"3";"0432"
"Opmeer";"2006";"85 tot 90 jaar";"83";"25";"58";"2";"1";"1";"27";"18";"9";"50";"5";"45";"4";"1";"3";"0432"
"Opmeer";"2006";"90 tot 95 jaar";"18";"7";"11";"1";"1";"-";"3";"3";"-";"14";"3";"11";"-";"-";"-";"0432"
"Opmeer";"2006";"95 jaar of ouder";"5";"1";"4";"-";"-";"-";"-";"-";"-";"5";"1";"4";"-";"-";"-";"0432"
"Opsterland";"2006";"Totaal leeftijden";"29565";"14808";"14757";"12941";"7035";"5906";"13720";"6850";"6870";"1626";"324";"1302";"1278";"599";"679";"0086"
"Opsterland";"2006";"Jonger dan 5 jaar";"1839";"950";"889";"1839";"950";"889";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0086"
"Opsterland";"2006";"5 tot 10 jaar";"2042";"1013";"1029";"2042";"1013";"1029";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0086"
"Opsterland";"2006";"10 tot 15 jaar";"2002";"1051";"951";"2002";"1051";"951";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0086"
"Opsterland";"2006";"15 tot 20 jaar";"1863";"963";"900";"1860";"963";"897";"2";"-";"2";"-";"-";"-";"1";"-";"1";"0086"
"Opsterland";"2006";"20 tot 25 jaar";"1430";"807";"623";"1337";"780";"557";"91";"26";"65";"-";"-";"-";"2";"1";"1";"0086"
"Opsterland";"2006";"25 tot 30 jaar";"1312";"678";"634";"904";"533";"371";"398";"143";"255";"-";"-";"-";"10";"2";"8";"0086"
"Opsterland";"2006";"30 tot 35 jaar";"1762";"879";"883";"778";"460";"318";"938";"402";"536";"1";"-";"1";"45";"17";"28";"0086"
"Opsterland";"2006";"35 tot 40 jaar";"2395";"1198";"1197";"712";"430";"282";"1561";"724";"837";"2";"-";"2";"120";"44";"76";"0086"
"Opsterland";"2006";"40 tot 45 jaar";"2361";"1203";"1158";"472";"285";"187";"1696";"841";"855";"9";"3";"6";"184";"74";"110";"0086"
"Opsterland";"2006";"45 tot 50 jaar";"2367";"1196";"1171";"349";"207";"142";"1767";"876";"891";"36";"5";"31";"215";"108";"107";"0086"
"Opsterland";"2006";"50 tot 55 jaar";"2150";"1096";"1054";"229";"136";"93";"1680";"841";"839";"51";"15";"36";"190";"104";"86";"0086"
"Opsterland";"2006";"55 tot 60 jaar";"2113";"1046";"1067";"130";"63";"67";"1668";"856";"812";"104";"27";"77";"211";"100";"111";"0086"
"Opsterland";"2006";"60 tot 65 jaar";"1620";"839";"781";"75";"48";"27";"1316";"705";"611";"103";"24";"79";"126";"62";"64";"0086"
"Opsterland";"2006";"65 tot 70 jaar";"1301";"627";"674";"81";"50";"31";"994";"520";"474";"154";"29";"125";"72";"28";"44";"0086"
"Opsterland";"2006";"70 tot 75 jaar";"1073";"519";"554";"47";"29";"18";"747";"406";"341";"219";"45";"174";"60";"39";"21";"0086"
"Opsterland";"2006";"75 tot 80 jaar";"851";"350";"501";"34";"22";"12";"496";"279";"217";"303";"43";"260";"18";"6";"12";"0086"
"Opsterland";"2006";"80 tot 85 jaar";"604";"231";"373";"21";"7";"14";"253";"157";"96";"313";"58";"255";"17";"9";"8";"0086"
"Opsterland";"2006";"85 tot 90 jaar";"327";"120";"207";"20";"6";"14";"100";"66";"34";"201";"44";"157";"6";"4";"2";"0086"
"Opsterland";"2006";"90 tot 95 jaar";"121";"34";"87";"7";"2";"5";"11";"7";"4";"102";"24";"78";"1";"1";"-";"0086"
"Opsterland";"2006";"95 jaar of ouder";"32";"8";"24";"2";"-";"2";"2";"1";"1";"28";"7";"21";"-";"-";"-";"0086"
"Oss";"2006";"Totaal leeftijden";"76416";"38132";"38284";"32619";"17618";"15001";"35419";"17727";"17692";"3989";"909";"3080";"4389";"1878";"2511";"0828"
"Oss";"2006";"Jonger dan 5 jaar";"4481";"2319";"2162";"4481";"2319";"2162";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0828"
"Oss";"2006";"5 tot 10 jaar";"4915";"2538";"2377";"4915";"2538";"2377";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0828"
"Oss";"2006";"10 tot 15 jaar";"4758";"2441";"2317";"4758";"2441";"2317";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0828"
"Oss";"2006";"15 tot 20 jaar";"4707";"2358";"2349";"4697";"2358";"2339";"10";"-";"10";"-";"-";"-";"-";"-";"-";"0828"
"Oss";"2006";"20 tot 25 jaar";"4040";"2137";"1903";"3774";"2080";"1694";"255";"57";"198";"-";"-";"-";"11";"-";"11";"0828"
"Oss";"2006";"25 tot 30 jaar";"4393";"2215";"2178";"3178";"1799";"1379";"1142";"394";"748";"3";"-";"3";"70";"22";"48";"0828"
"Oss";"2006";"30 tot 35 jaar";"5219";"2637";"2582";"2155";"1322";"833";"2852";"1242";"1610";"8";"1";"7";"204";"72";"132";"0828"
"Oss";"2006";"35 tot 40 jaar";"6213";"3139";"3074";"1596";"949";"647";"4121";"1987";"2134";"22";"5";"17";"474";"198";"276";"0828"
"Oss";"2006";"40 tot 45 jaar";"6253";"3223";"3030";"1088";"690";"398";"4497";"2232";"2265";"39";"19";"20";"629";"282";"347";"0828"
"Oss";"2006";"45 tot 50 jaar";"5812";"2921";"2891";"650";"407";"243";"4401";"2197";"2204";"57";"19";"38";"704";"298";"406";"0828"
"Oss";"2006";"50 tot 55 jaar";"5256";"2655";"2601";"413";"267";"146";"4057";"2048";"2009";"133";"44";"89";"653";"296";"357";"0828"
"Oss";"2006";"55 tot 60 jaar";"5457";"2760";"2697";"269";"169";"100";"4317";"2258";"2059";"223";"62";"161";"648";"271";"377";"0828"
"Oss";"2006";"60 tot 65 jaar";"4117";"2061";"2056";"160";"105";"55";"3270";"1706";"1564";"325";"79";"246";"362";"171";"191";"0828"
"Oss";"2006";"65 tot 70 jaar";"3446";"1690";"1756";"108";"64";"44";"2614";"1400";"1214";"473";"112";"361";"251";"114";"137";"0828"
"Oss";"2006";"70 tot 75 jaar";"2891";"1348";"1543";"126";"52";"74";"1935";"1042";"893";"635";"168";"467";"195";"86";"109";"0828"
"Oss";"2006";"75 tot 80 jaar";"2191";"930";"1261";"114";"30";"84";"1200";"695";"505";"762";"162";"600";"115";"43";"72";"0828"
"Oss";"2006";"80 tot 85 jaar";"1483";"529";"954";"82";"20";"62";"583";"361";"222";"762";"126";"636";"56";"22";"34";"0828"
"Oss";"2006";"85 tot 90 jaar";"545";"182";"363";"33";"5";"28";"140";"93";"47";"359";"82";"277";"13";"2";"11";"0828"
"Oss";"2006";"90 tot 95 jaar";"198";"44";"154";"19";"3";"16";"25";"15";"10";"152";"25";"127";"2";"1";"1";"0828"
"Oss";"2006";"95 jaar of ouder";"41";"5";"36";"3";"-";"3";"-";"-";"-";"36";"5";"31";"2";"-";"2";"0828"
"Oud-Beijerland";"2006";"Totaal leeftijden";"23899";"11704";"12195";"10061";"5343";"4718";"11392";"5680";"5712";"1199";"191";"1008";"1247";"490";"757";"0584"
"Oud-Beijerland";"2006";"Jonger dan 5 jaar";"1512";"774";"738";"1512";"774";"738";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0584"
"Oud-Beijerland";"2006";"5 tot 10 jaar";"1581";"817";"764";"1581";"817";"764";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0584"
"Oud-Beijerland";"2006";"10 tot 15 jaar";"1619";"835";"784";"1619";"835";"784";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0584"
"Oud-Beijerland";"2006";"15 tot 20 jaar";"1634";"846";"788";"1630";"846";"784";"4";"-";"4";"-";"-";"-";"-";"-";"-";"0584"
"Oud-Beijerland";"2006";"20 tot 25 jaar";"1239";"670";"569";"1154";"649";"505";"83";"20";"63";"-";"-";"-";"2";"1";"1";"0584"
"Oud-Beijerland";"2006";"25 tot 30 jaar";"1218";"577";"641";"802";"429";"373";"403";"147";"256";"2";"-";"2";"11";"1";"10";"0584"
"Oud-Beijerland";"2006";"30 tot 35 jaar";"1593";"786";"807";"604";"354";"250";"936";"417";"519";"-";"-";"-";"53";"15";"38";"0584"
"Oud-Beijerland";"2006";"35 tot 40 jaar";"1998";"997";"1001";"471";"283";"188";"1394";"658";"736";"7";"1";"6";"126";"55";"71";"0584"
"Oud-Beijerland";"2006";"40 tot 45 jaar";"1880";"881";"999";"228";"120";"108";"1427";"677";"750";"6";"2";"4";"219";"82";"137";"0584"
"Oud-Beijerland";"2006";"45 tot 50 jaar";"1802";"903";"899";"142";"83";"59";"1439";"729";"710";"10";"2";"8";"211";"89";"122";"0584"
"Oud-Beijerland";"2006";"50 tot 55 jaar";"1713";"832";"881";"106";"60";"46";"1383";"686";"697";"31";"8";"23";"193";"78";"115";"0584"
"Oud-Beijerland";"2006";"55 tot 60 jaar";"1841";"942";"899";"55";"30";"25";"1550";"813";"737";"71";"19";"52";"165";"80";"85";"0584"
"Oud-Beijerland";"2006";"60 tot 65 jaar";"1146";"568";"578";"43";"24";"19";"923";"497";"426";"84";"16";"68";"96";"31";"65";"0584"
"Oud-Beijerland";"2006";"65 tot 70 jaar";"939";"421";"518";"25";"13";"12";"721";"367";"354";"120";"13";"107";"73";"28";"45";"0584"
"Oud-Beijerland";"2006";"70 tot 75 jaar";"762";"365";"397";"32";"11";"21";"543";"313";"230";"144";"27";"117";"43";"14";"29";"0584"
"Oud-Beijerland";"2006";"75 tot 80 jaar";"593";"236";"357";"23";"6";"17";"332";"189";"143";"210";"31";"179";"28";"10";"18";"0584"
"Oud-Beijerland";"2006";"80 tot 85 jaar";"445";"169";"276";"15";"5";"10";"186";"121";"65";"228";"38";"190";"16";"5";"11";"0584"
"Oud-Beijerland";"2006";"85 tot 90 jaar";"257";"68";"189";"13";"3";"10";"60";"41";"19";"175";"23";"152";"9";"1";"8";"0584"
"Oud-Beijerland";"2006";"90 tot 95 jaar";"96";"13";"83";"4";"1";"3";"7";"4";"3";"83";"8";"75";"2";"-";"2";"0584"
"Oud-Beijerland";"2006";"95 jaar of ouder";"31";"4";"27";"2";"-";"2";"1";"1";"-";"28";"3";"25";"-";"-";"-";"0584"
"Oude IJsselstreek";"2006";"Totaal leeftijden";"40214";"20089";"20125";"16662";"9176";"7486";"19418";"9719";"9699";"2588";"493";"2095";"1546";"701";"845";"1509"
"Oude IJsselstreek";"2006";"Jonger dan 5 jaar";"2375";"1221";"1154";"2375";"1221";"1154";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1509"
"Oude IJsselstreek";"2006";"5 tot 10 jaar";"2590";"1328";"1262";"2590";"1328";"1262";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1509"
"Oude IJsselstreek";"2006";"10 tot 15 jaar";"2596";"1360";"1236";"2596";"1360";"1236";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1509"
"Oude IJsselstreek";"2006";"15 tot 20 jaar";"2285";"1161";"1124";"2283";"1161";"1122";"2";"-";"2";"-";"-";"-";"-";"-";"-";"1509"
"Oude IJsselstreek";"2006";"20 tot 25 jaar";"1800";"951";"849";"1681";"921";"760";"116";"30";"86";"-";"-";"-";"3";"-";"3";"1509"
"Oude IJsselstreek";"2006";"25 tot 30 jaar";"1885";"965";"920";"1439";"813";"626";"432";"147";"285";"-";"-";"-";"14";"5";"9";"1509"
"Oude IJsselstreek";"2006";"30 tot 35 jaar";"2342";"1168";"1174";"1053";"655";"398";"1216";"486";"730";"2";"-";"2";"71";"27";"44";"1509"
"Oude IJsselstreek";"2006";"35 tot 40 jaar";"3237";"1655";"1582";"876";"571";"305";"2173";"1014";"1159";"7";"3";"4";"181";"67";"114";"1509"
"Oude IJsselstreek";"2006";"40 tot 45 jaar";"3300";"1736";"1564";"579";"383";"196";"2465";"1231";"1234";"21";"3";"18";"235";"119";"116";"1509"
"Oude IJsselstreek";"2006";"45 tot 50 jaar";"3088";"1561";"1527";"377";"257";"120";"2400";"1175";"1225";"52";"10";"42";"259";"119";"140";"1509"
"Oude IJsselstreek";"2006";"50 tot 55 jaar";"2976";"1561";"1415";"231";"163";"68";"2417";"1246";"1171";"82";"29";"53";"246";"123";"123";"1509"
"Oude IJsselstreek";"2006";"55 tot 60 jaar";"2952";"1513";"1439";"160";"127";"33";"2461";"1263";"1198";"140";"35";"105";"191";"88";"103";"1509"
"Oude IJsselstreek";"2006";"60 tot 65 jaar";"2337";"1175";"1162";"89";"66";"23";"1937";"1000";"937";"176";"45";"131";"135";"64";"71";"1509"
"Oude IJsselstreek";"2006";"65 tot 70 jaar";"2012";"995";"1017";"94";"59";"35";"1541";"837";"704";"291";"63";"228";"86";"36";"50";"1509"
"Oude IJsselstreek";"2006";"70 tot 75 jaar";"1623";"742";"881";"75";"42";"33";"1122";"601";"521";"373";"75";"298";"53";"24";"29";"1509"
"Oude IJsselstreek";"2006";"75 tot 80 jaar";"1264";"503";"761";"70";"26";"44";"674";"394";"280";"476";"65";"411";"44";"18";"26";"1509"
"Oude IJsselstreek";"2006";"80 tot 85 jaar";"906";"312";"594";"45";"13";"32";"337";"208";"129";"503";"80";"423";"21";"11";"10";"1509"
"Oude IJsselstreek";"2006";"85 tot 90 jaar";"452";"147";"305";"31";"7";"24";"109";"76";"33";"306";"64";"242";"6";"-";"6";"1509"
"Oude IJsselstreek";"2006";"90 tot 95 jaar";"161";"32";"129";"14";"3";"11";"15";"10";"5";"131";"19";"112";"1";"-";"1";"1509"
"Oude IJsselstreek";"2006";"95 jaar of ouder";"33";"3";"30";"4";"-";"4";"1";"1";"-";"28";"2";"26";"-";"-";"-";"1509"
"Ouder-Amstel";"2006";"Totaal leeftijden";"13142";"6381";"6761";"5992";"3136";"2856";"5602";"2792";"2810";"769";"134";"635";"779";"319";"460";"0437"
"Ouder-Amstel";"2006";"Jonger dan 5 jaar";"900";"476";"424";"900";"476";"424";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0437"
"Ouder-Amstel";"2006";"5 tot 10 jaar";"831";"444";"387";"831";"444";"387";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0437"
"Ouder-Amstel";"2006";"10 tot 15 jaar";"776";"369";"407";"776";"369";"407";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0437"
"Ouder-Amstel";"2006";"15 tot 20 jaar";"747";"372";"375";"746";"372";"374";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0437"
"Ouder-Amstel";"2006";"20 tot 25 jaar";"522";"281";"241";"505";"279";"226";"17";"2";"15";"-";"-";"-";"-";"-";"-";"0437"
"Ouder-Amstel";"2006";"25 tot 30 jaar";"502";"253";"249";"426";"230";"196";"71";"20";"51";"-";"-";"-";"5";"3";"2";"0437"
"Ouder-Amstel";"2006";"30 tot 35 jaar";"713";"341";"372";"420";"228";"192";"274";"106";"168";"-";"-";"-";"19";"7";"12";"0437"
"Ouder-Amstel";"2006";"35 tot 40 jaar";"1113";"529";"584";"427";"246";"181";"629";"267";"362";"3";"-";"3";"54";"16";"38";"0437"
"Ouder-Amstel";"2006";"40 tot 45 jaar";"1110";"555";"555";"310";"164";"146";"712";"356";"356";"4";"-";"4";"84";"35";"49";"0437"
"Ouder-Amstel";"2006";"45 tot 50 jaar";"1070";"524";"546";"209";"120";"89";"737";"357";"380";"11";"2";"9";"113";"45";"68";"0437"
"Ouder-Amstel";"2006";"50 tot 55 jaar";"974";"484";"490";"118";"71";"47";"715";"356";"359";"22";"4";"18";"119";"53";"66";"0437"
"Ouder-Amstel";"2006";"55 tot 60 jaar";"1090";"556";"534";"115";"63";"52";"795";"424";"371";"35";"6";"29";"145";"63";"82";"0437"
"Ouder-Amstel";"2006";"60 tot 65 jaar";"720";"359";"361";"72";"44";"28";"507";"267";"240";"39";"4";"35";"102";"44";"58";"0437"
"Ouder-Amstel";"2006";"65 tot 70 jaar";"552";"257";"295";"31";"10";"21";"392";"209";"183";"74";"13";"61";"55";"25";"30";"0437"
