"Bevolking op 1 januari; leeftijd, geboorteland en regio"
"";"Perioden";"2006";"2006";"2006";"2006"
"";"Onderwerpen";"Mannen";"Mannen";"Vrouwen";"Vrouwen"
"";"Geboorteland";"Totaal buitenland";"Nederland";"Totaal buitenland";"Nederland"
"Regio's";"Leeftijd";"aantal";"aantal";"aantal";"aantal"
"Bunnik";"30 tot 45 jaar";"111";"1326";"103";"1435"
"Bunnik";"45 tot 65 jaar";"103";"1941";"109";"1950"
"Bunnik";"65 jaar of ouder";"48";"1043";"86";"1271"
"Bunschoten";"0 tot 15 jaar";"30";"2144";"29";"2101"
"Bunschoten";"15 tot 30 jaar";"113";"2050";"127";"1894"
"Bunschoten";"30 tot 45 jaar";"126";"2069";"133";"1991"
"Bunschoten";"45 tot 65 jaar";"93";"2241";"92";"2195"
"Bunschoten";"65 jaar of ouder";"36";"875";"21";"1108"
"Buren";"0 tot 15 jaar";"38";"2479";"50";"2398"
"Buren";"15 tot 30 jaar";"48";"2006";"66";"1800"
"Buren";"30 tot 45 jaar";"77";"2826";"105";"2824"
"Buren";"45 tot 65 jaar";"106";"3824";"128";"3645"
"Buren";"65 jaar of ouder";"38";"1353";"42";"1731"
"Bussum";"0 tot 15 jaar";"164";"2809";"163";"2750"
"Bussum";"15 tot 30 jaar";"219";"1963";"288";"1918"
"Bussum";"30 tot 45 jaar";"392";"2863";"487";"3013"
"Bussum";"45 tot 65 jaar";"345";"3541";"397";"3662"
"Bussum";"65 jaar of ouder";"216";"2124";"401";"3522"
"Capelle aan den IJssel";"0 tot 15 jaar";"292";"5825";"293";"5384"
"Capelle aan den IJssel";"15 tot 30 jaar";"871";"4969";"1045";"4769"
"Capelle aan den IJssel";"30 tot 45 jaar";"1499";"5671";"1892";"5694"
"Capelle aan den IJssel";"45 tot 65 jaar";"1377";"7528";"1679";"7702"
"Capelle aan den IJssel";"65 jaar of ouder";"377";"3303";"538";"4894"
"Castricum";"0 tot 15 jaar";"78";"3310";"84";"3234"
"Castricum";"15 tot 30 jaar";"118";"2529";"136";"2297"
"Castricum";"30 tot 45 jaar";"175";"3329";"264";"3411"
"Castricum";"45 tot 65 jaar";"205";"4834";"272";"4806"
"Castricum";"65 jaar of ouder";"101";"2472";"171";"3194"
"Coevorden";"0 tot 15 jaar";"102";"3253";"90";"3064"
"Coevorden";"15 tot 30 jaar";"206";"2660";"178";"2437"
"Coevorden";"30 tot 45 jaar";"174";"3710";"229";"3639"
"Coevorden";"45 tot 65 jaar";"159";"5058";"205";"4897"
"Coevorden";"65 jaar of ouder";"47";"2621";"134";"3272"
"Cranendonck";"0 tot 15 jaar";"56";"1816";"59";"1584"
"Cranendonck";"15 tot 30 jaar";"84";"1552";"105";"1377"
"Cranendonck";"30 tot 45 jaar";"182";"2071";"221";"1933"
"Cranendonck";"45 tot 65 jaar";"215";"2904";"196";"2809"
"Cranendonck";"65 jaar of ouder";"68";"1285";"97";"1519"
"Cromstrijen";"0 tot 15 jaar";"34";"1195";"26";"1132"
"Cromstrijen";"15 tot 30 jaar";"31";"962";"40";"890"
"Cromstrijen";"30 tot 45 jaar";"40";"1408";"79";"1439"
"Cromstrijen";"45 tot 65 jaar";"58";"1946";"86";"1882"
"Cromstrijen";"65 jaar of ouder";"13";"802";"19";"967"
"Cuijk";"0 tot 15 jaar";"56";"2317";"66";"2239"
"Cuijk";"15 tot 30 jaar";"181";"1830";"215";"1677"
"Cuijk";"30 tot 45 jaar";"416";"2595";"382";"2389"
"Cuijk";"45 tot 65 jaar";"320";"3079";"297";"2955"
"Cuijk";"65 jaar of ouder";"93";"1318";"114";"1682"
"Culemborg";"0 tot 15 jaar";"85";"2902";"87";"2740"
"Culemborg";"15 tot 30 jaar";"242";"2059";"303";"1937"
"Culemborg";"30 tot 45 jaar";"547";"2779";"487";"2841"
"Culemborg";"45 tot 65 jaar";"347";"3179";"362";"3130"
"Culemborg";"65 jaar of ouder";"139";"1203";"152";"1636"
"Dalfsen";"0 tot 15 jaar";"44";"2783";"49";"2623"
"Dalfsen";"15 tot 30 jaar";"56";"2171";"70";"1954"
"Dalfsen";"30 tot 45 jaar";"41";"2828";"76";"2646"
"Dalfsen";"45 tot 65 jaar";"66";"3690";"73";"3401"
"Dalfsen";"65 jaar of ouder";"18";"1727";"32";"2091"
"Dantumadeel";"0 tot 15 jaar";"31";"1923";"25";"1866"
"Dantumadeel";"15 tot 30 jaar";"36";"1827";"55";"1618"
"Dantumadeel";"30 tot 45 jaar";"25";"1977";"48";"1958"
"Dantumadeel";"45 tot 65 jaar";"36";"2692";"53";"2459"
"Dantumadeel";"65 jaar of ouder";"9";"1216";"21";"1680"
"Delft";"0 tot 15 jaar";"429";"6592";"451";"6368"
"Delft";"15 tot 30 jaar";"3219";"11373";"2388";"7614"
"Delft";"30 tot 45 jaar";"3095";"8159";"2700";"7298"
"Delft";"45 tot 65 jaar";"1793";"9806";"1811";"9403"
"Delft";"65 jaar of ouder";"540";"4704";"641";"6706"
"Delfzijl";"0 tot 15 jaar";"103";"2275";"104";"2171"
"Delfzijl";"15 tot 30 jaar";"330";"2026";"246";"1841"
"Delfzijl";"30 tot 45 jaar";"417";"2597";"410";"2405"
"Delfzijl";"45 tot 65 jaar";"390";"3669";"375";"3596"
"Delfzijl";"65 jaar of ouder";"127";"2086";"193";"2628"
"Deurne";"0 tot 15 jaar";"66";"2976";"72";"2765"
"Deurne";"15 tot 30 jaar";"131";"2751";"157";"2556"
"Deurne";"30 tot 45 jaar";"149";"3349";"216";"3183"
"Deurne";"45 tot 65 jaar";"129";"4509";"174";"4126"
"Deurne";"65 jaar of ouder";"43";"1979";"70";"2452"
"Deventer";"0 tot 15 jaar";"268";"8874";"302";"8509"
"Deventer";"15 tot 30 jaar";"1814";"7585";"1543";"7863"
"Deventer";"30 tot 45 jaar";"2054";"9859";"1861";"9436"
"Deventer";"45 tot 65 jaar";"1304";"10206";"1246";"10248"
"Deventer";"65 jaar of ouder";"516";"5126";"626";"7300"
"Diemen";"0 tot 15 jaar";"79";"2068";"79";"1981"
"Diemen";"15 tot 30 jaar";"572";"1684";"608";"1659"
"Diemen";"30 tot 45 jaar";"738";"1840";"841";"1964"
"Diemen";"45 tot 65 jaar";"678";"2569";"736";"2519"
"Diemen";"65 jaar of ouder";"166";"1212";"204";"1637"
"Dinkelland";"0 tot 15 jaar";"65";"2807";"69";"2671"
"Dinkelland";"15 tot 30 jaar";"62";"2077";"63";"1687"
"Dinkelland";"30 tot 45 jaar";"68";"2815";"126";"2643"
"Dinkelland";"45 tot 65 jaar";"72";"3515";"107";"3095"
"Dinkelland";"65 jaar of ouder";"45";"1690";"133";"2282"
"Dirksland";"0 tot 15 jaar";"25";"878";"16";"826"
"Dirksland";"15 tot 30 jaar";"20";"731";"24";"659"
"Dirksland";"30 tot 45 jaar";"18";"878";"32";"886"
"Dirksland";"45 tot 65 jaar";"27";"1071";"39";"1020"
"Dirksland";"65 jaar of ouder";"2";"485";"8";"671"
"Doesburg";"0 tot 15 jaar";"31";"1096";"25";"1066"
"Doesburg";"15 tot 30 jaar";"82";"796";"91";"753"
"Doesburg";"30 tot 45 jaar";"183";"1171";"206";"1168"
"Doesburg";"45 tot 65 jaar";"160";"1460";"165";"1483"
"Doesburg";"65 jaar of ouder";"71";"626";"71";"835"
"Doetinchem";"0 tot 15 jaar";"158";"5160";"164";"5100"
"Doetinchem";"15 tot 30 jaar";"554";"4369";"439";"4145"
"Doetinchem";"30 tot 45 jaar";"684";"6064";"612";"5699"
"Doetinchem";"45 tot 65 jaar";"473";"7200";"514";"7124"
"Doetinchem";"65 jaar of ouder";"158";"3323";"244";"4571"
"Dongen";"0 tot 15 jaar";"71";"2419";"84";"2223"
"Dongen";"15 tot 30 jaar";"287";"1854";"194";"1819"
"Dongen";"30 tot 45 jaar";"350";"2610";"316";"2560"
"Dongen";"45 tot 65 jaar";"225";"3486";"216";"3290"
"Dongen";"65 jaar of ouder";"63";"1442";"92";"1957"
"Dongeradeel";"0 tot 15 jaar";"100";"2402";"102";"2316"
"Dongeradeel";"15 tot 30 jaar";"170";"2121";"169";"1951"
"Dongeradeel";"30 tot 45 jaar";"194";"2613";"196";"2390"
"Dongeradeel";"45 tot 65 jaar";"130";"3140";"110";"3044"
"Dongeradeel";"65 jaar of ouder";"27";"1642";"53";"2164"
"Dordrecht";"0 tot 15 jaar";"481";"10646";"461";"10222"
"Dordrecht";"15 tot 30 jaar";"1833";"9308";"1976";"9051"
"Dordrecht";"30 tot 45 jaar";"2916";"10792";"3031";"10592"
"Dordrecht";"45 tot 65 jaar";"2321";"12870";"2468";"12861"
"Dordrecht";"65 jaar of ouder";"788";"6234";"985";"8985"
"Drechterland";"0 tot 15 jaar";"39";"1876";"42";"1771"
"Drechterland";"15 tot 30 jaar";"62";"1590";"88";"1394"
"Drechterland";"30 tot 45 jaar";"111";"1885";"115";"1842"
"Drechterland";"45 tot 65 jaar";"100";"2717";"118";"2529"
"Drechterland";"65 jaar of ouder";"23";"1029";"32";"1176"
"Drimmelen";"0 tot 15 jaar";"37";"2394";"39";"2304"
"Drimmelen";"15 tot 30 jaar";"70";"2057";"75";"1859"
"Drimmelen";"30 tot 45 jaar";"88";"2821";"140";"2857"
"Drimmelen";"45 tot 65 jaar";"123";"4113";"151";"3881"
"Drimmelen";"65 jaar of ouder";"36";"1569";"37";"1998"
"Dronten";"0 tot 15 jaar";"161";"3999";"157";"3774"
"Dronten";"15 tot 30 jaar";"658";"3350";"522";"2944"
"Dronten";"30 tot 45 jaar";"522";"3896";"426";"3955"
"Dronten";"45 tot 65 jaar";"314";"4396";"361";"4211"
"Dronten";"65 jaar of ouder";"91";"1963";"110";"2315"
"Druten";"0 tot 15 jaar";"27";"1828";"47";"1718"
"Druten";"15 tot 30 jaar";"78";"1399";"112";"1361"
"Druten";"30 tot 45 jaar";"161";"2067";"162";"2046"
"Druten";"45 tot 65 jaar";"122";"2351";"126";"2306"
"Druten";"65 jaar of ouder";"32";"867";"47";"1165"
"Duiven";"0 tot 15 jaar";"51";"2832";"66";"2815"
"Duiven";"15 tot 30 jaar";"105";"1782";"123";"1700"
"Duiven";"30 tot 45 jaar";"172";"2988";"225";"3134"
"Duiven";"45 tot 65 jaar";"192";"3121";"200";"3033"
"Duiven";"65 jaar of ouder";"51";"1273";"100";"1614"
"Echt-Susteren";"0 tot 15 jaar";"92";"2527";"108";"2327"
"Echt-Susteren";"15 tot 30 jaar";"174";"2281";"177";"2035"
"Echt-Susteren";"30 tot 45 jaar";"266";"3299";"285";"3226"
"Echt-Susteren";"45 tot 65 jaar";"305";"4932";"286";"4727"
"Echt-Susteren";"65 jaar of ouder";"138";"2099";"219";"2792"
"Edam-Volendam";"0 tot 15 jaar";"35";"2904";"37";"2764"
"Edam-Volendam";"15 tot 30 jaar";"85";"2496";"123";"2350"
"Edam-Volendam";"30 tot 45 jaar";"152";"3231";"181";"2992"
"Edam-Volendam";"45 tot 65 jaar";"129";"3865";"139";"3752"
"Edam-Volendam";"65 jaar of ouder";"39";"1358";"53";"1774"
"Ede";"0 tot 15 jaar";"266";"10878";"291";"10385"
"Ede";"15 tot 30 jaar";"740";"9612";"857";"9829"
"Ede";"30 tot 45 jaar";"1285";"10238";"1265";"10246"
"Ede";"45 tot 65 jaar";"1035";"12046";"1129";"12019"
"Ede";"65 jaar of ouder";"430";"5828";"605";"8064"
"Eemnes";"0 tot 15 jaar";"35";"915";"24";"888"
"Eemnes";"15 tot 30 jaar";"30";"628";"40";"641"
"Eemnes";"30 tot 45 jaar";"61";"1004";"87";"1003"
"Eemnes";"45 tot 65 jaar";"71";"1192";"81";"1189"
"Eemnes";"65 jaar of ouder";"27";"424";"32";"487"
"Eemsmond";"0 tot 15 jaar";"35";"1653";"34";"1479"
"Eemsmond";"15 tot 30 jaar";"45";"1310";"42";"1160"
"Eemsmond";"30 tot 45 jaar";"47";"1786";"82";"1646"
"Eemsmond";"45 tot 65 jaar";"69";"2417";"74";"2248"
"Eemsmond";"65 jaar of ouder";"11";"1138";"19";"1400"
"Eersel";"0 tot 15 jaar";"58";"1722";"58";"1603"
"Eersel";"15 tot 30 jaar";"59";"1466";"41";"1224"
"Eersel";"30 tot 45 jaar";"64";"1869";"99";"1839"
"Eersel";"45 tot 65 jaar";"83";"2688";"100";"2446"
"Eersel";"65 jaar of ouder";"30";"1213";"53";"1468"
"Eijsden";"0 tot 15 jaar";"36";"1118";"35";"1034"
"Eijsden";"15 tot 30 jaar";"42";"783";"57";"702"
"Eijsden";"30 tot 45 jaar";"64";"1192";"75";"1214"
"Eijsden";"45 tot 65 jaar";"90";"1728";"106";"1613"
"Eijsden";"65 jaar of ouder";"39";"769";"44";"982"
"Eindhoven";"0 tot 15 jaar";"802";"15989";"827";"15279"
"Eindhoven";"15 tot 30 jaar";"4093";"19959";"3850";"17267"
"Eindhoven";"30 tot 45 jaar";"5801";"20351";"5416";"17614"
"Eindhoven";"45 tot 65 jaar";"3721";"21510";"3756";"20713"
"Eindhoven";"65 jaar of ouder";"1213";"12210";"1630";"17171"
"Elburg";"0 tot 15 jaar";"42";"2251";"40";"2264"
"Elburg";"15 tot 30 jaar";"60";"2101";"73";"1985"
"Elburg";"30 tot 45 jaar";"75";"2397";"86";"2304"
"Elburg";"45 tot 65 jaar";"79";"2714";"91";"2682"
"Elburg";"65 jaar of ouder";"26";"1193";"67";"1556"
"Emmen";"0 tot 15 jaar";"247";"9488";"264";"9156"
"Emmen";"15 tot 30 jaar";"778";"8335";"733";"7863"
"Emmen";"30 tot 45 jaar";"788";"11309";"935";"11029"
"Emmen";"45 tot 65 jaar";"728";"14422";"854";"14006"
"Emmen";"65 jaar of ouder";"189";"7363";"359";"9743"
"Enkhuizen";"0 tot 15 jaar";"59";"1609";"53";"1479"
"Enkhuizen";"15 tot 30 jaar";"103";"1494";"133";"1448"
"Enkhuizen";"30 tot 45 jaar";"194";"1843";"248";"1716"
"Enkhuizen";"45 tot 65 jaar";"150";"2315";"158";"2295"
"Enkhuizen";"65 jaar of ouder";"49";"983";"68";"1318"
"Enschede";"0 tot 15 jaar";"518";"12789";"536";"12225"
"Enschede";"15 tot 30 jaar";"3101";"16457";"2804";"12899"
"Enschede";"30 tot 45 jaar";"3905";"14290";"3502";"12979"
"Enschede";"45 tot 65 jaar";"2563";"16052";"2588";"15744"
"Enschede";"65 jaar of ouder";"919";"7948";"1276";"11282"
"Epe";"0 tot 15 jaar";"85";"2881";"66";"2724"
"Epe";"15 tot 30 jaar";"117";"2477";"136";"2162"
"Epe";"30 tot 45 jaar";"262";"3104";"280";"3102"
"Epe";"45 tot 65 jaar";"258";"4535";"315";"4490"
"Epe";"65 jaar of ouder";"155";"2364";"199";"3266"
"Ermelo";"0 tot 15 jaar";"66";"2366";"65";"2265"
"Ermelo";"15 tot 30 jaar";"145";"2214";"146";"2130"
"Ermelo";"30 tot 45 jaar";"163";"2407";"198";"2430"
"Ermelo";"45 tot 65 jaar";"161";"3484";"183";"3457"
"Ermelo";"65 jaar of ouder";"76";"1793";"98";"2404"
"Etten-Leur";"0 tot 15 jaar";"159";"3623";"169";"3536"
"Etten-Leur";"15 tot 30 jaar";"459";"3153";"403";"3038"
"Etten-Leur";"30 tot 45 jaar";"671";"4122";"659";"3938"
"Etten-Leur";"45 tot 65 jaar";"499";"5104";"530";"4998"
"Etten-Leur";"65 jaar of ouder";"103";"2155";"170";"2833"
"Ferwerderadiel";"0 tot 15 jaar";"14";"930";"18";"853"
"Ferwerderadiel";"15 tot 30 jaar";"15";"804";"17";"673"
"Ferwerderadiel";"30 tot 45 jaar";"22";"980";"37";"904"
"Ferwerderadiel";"45 tot 65 jaar";"28";"1257";"41";"1156"
"Ferwerderadiel";"65 jaar of ouder";"7";"547";"14";"659"
"Franekeradeel";"0 tot 15 jaar";"72";"2036";"75";"1903"
"Franekeradeel";"15 tot 30 jaar";"166";"1684";"107";"1501"
"Franekeradeel";"30 tot 45 jaar";"142";"2167";"155";"1999"
"Franekeradeel";"45 tot 65 jaar";"114";"2867";"122";"2718"
"Franekeradeel";"65 jaar of ouder";"24";"1282";"45";"1708"
"Gaasterlân-Sleat";"0 tot 15 jaar";"13";"1019";"9";"934"
"Gaasterlân-Sleat";"15 tot 30 jaar";"16";"849";"20";"715"
"Gaasterlân-Sleat";"30 tot 45 jaar";"23";"1007";"25";"977"
"Gaasterlân-Sleat";"45 tot 65 jaar";"22";"1384";"42";"1322"
"Gaasterlân-Sleat";"65 jaar of ouder";"15";"855";"23";"1035"
"Geertruidenberg";"0 tot 15 jaar";"36";"1866";"35";"1759"
"Geertruidenberg";"15 tot 30 jaar";"60";"1700";"88";"1584"
"Geertruidenberg";"30 tot 45 jaar";"111";"2383";"157";"2262"
"Geertruidenberg";"45 tot 65 jaar";"139";"2910";"135";"2809"
"Geertruidenberg";"65 jaar of ouder";"44";"1217";"62";"1498"
"Geldermalsen";"0 tot 15 jaar";"56";"2780";"64";"2610"
"Geldermalsen";"15 tot 30 jaar";"79";"2075";"90";"1961"
"Geldermalsen";"30 tot 45 jaar";"162";"2889";"165";"2977"
"Geldermalsen";"45 tot 65 jaar";"114";"3474";"150";"3373"
"Geldermalsen";"65 jaar of ouder";"38";"1350";"56";"1795"
"Geldrop-Mierlo";"0 tot 15 jaar";"125";"3407";"121";"3259"
"Geldrop-Mierlo";"15 tot 30 jaar";"186";"2789";"241";"2629"
"Geldrop-Mierlo";"30 tot 45 jaar";"411";"3878";"437";"3782"
"Geldrop-Mierlo";"45 tot 65 jaar";"349";"5026";"404";"4883"
"Geldrop-Mierlo";"65 jaar of ouder";"131";"2329";"201";"3150"
"Gemert-Bakel";"0 tot 15 jaar";"61";"2638";"65";"2547"
"Gemert-Bakel";"15 tot 30 jaar";"119";"2384";"147";"2231"
"Gemert-Bakel";"30 tot 45 jaar";"140";"3005";"172";"2894"
"Gemert-Bakel";"45 tot 65 jaar";"167";"3987";"158";"3594"
"Gemert-Bakel";"65 jaar of ouder";"39";"1564";"61";"1940"
"Gennep";"0 tot 15 jaar";"45";"1494";"33";"1337"
"Gennep";"15 tot 30 jaar";"105";"1281";"70";"1063"
"Gennep";"30 tot 45 jaar";"112";"1744";"156";"1649"
"Gennep";"45 tot 65 jaar";"141";"2551";"157";"2328"
"Gennep";"65 jaar of ouder";"51";"1065";"101";"1259"
"Giessenlanden";"0 tot 15 jaar";"25";"1530";"29";"1380"
"Giessenlanden";"15 tot 30 jaar";"38";"1258";"45";"1170"
"Giessenlanden";"30 tot 45 jaar";"37";"1476";"59";"1487"
"Giessenlanden";"45 tot 65 jaar";"67";"2006";"72";"1945"
"Giessenlanden";"65 jaar of ouder";"20";"863";"19";"971"
"Gilze en Rijen";"0 tot 15 jaar";"58";"2425";"65";"2248"
"Gilze en Rijen";"15 tot 30 jaar";"193";"1899";"158";"1780"
"Gilze en Rijen";"30 tot 45 jaar";"313";"2642";"319";"2499"
"Gilze en Rijen";"45 tot 65 jaar";"203";"3541";"252";"3331"
"Gilze en Rijen";"65 jaar of ouder";"75";"1460";"75";"1730"
"Goedereede";"0 tot 15 jaar";"18";"1109";"13";"1073"
"Goedereede";"15 tot 30 jaar";"19";"1032";"29";"954"
"Goedereede";"30 tot 45 jaar";"36";"1192";"46";"1205"
"Goedereede";"45 tot 65 jaar";"39";"1535";"47";"1503"
"Goedereede";"65 jaar of ouder";"11";"779";"19";"972"
"Goes";"0 tot 15 jaar";"112";"3134";"138";"3054"
"Goes";"15 tot 30 jaar";"259";"2779";"266";"2668"
"Goes";"30 tot 45 jaar";"432";"3534";"457";"3403"
"Goes";"45 tot 65 jaar";"356";"4586";"377";"4645"
"Goes";"65 jaar of ouder";"127";"2496";"166";"3701"
"Goirle";"0 tot 15 jaar";"30";"1954";"33";"1791"
"Goirle";"15 tot 30 jaar";"85";"1812";"87";"1708"
"Goirle";"30 tot 45 jaar";"129";"2071";"158";"2157"
"Goirle";"45 tot 65 jaar";"159";"3369";"149";"3362"
"Goirle";"65 jaar of ouder";"42";"1359";"76";"1615"
"Gorinchem";"0 tot 15 jaar";"95";"3112";"90";"3062"
"Gorinchem";"15 tot 30 jaar";"429";"2613";"450";"2616"
"Gorinchem";"30 tot 45 jaar";"850";"3495";"762";"3370"
"Gorinchem";"45 tot 65 jaar";"615";"3553";"580";"3606"
"Gorinchem";"65 jaar of ouder";"201";"1870";"207";"2674"
"Gouda";"0 tot 15 jaar";"202";"6883";"239";"6716"
"Gouda";"15 tot 30 jaar";"719";"5689";"910";"5534"
"Gouda";"30 tot 45 jaar";"1457";"6756";"1541";"6751"
"Gouda";"45 tot 65 jaar";"1043";"8087";"1144";"8108"
"Gouda";"65 jaar of ouder";"403";"3552";"412";"5240"
"Graafstroom";"0 tot 15 jaar";"19";"1243";"22";"1057"
"Graafstroom";"15 tot 30 jaar";"24";"959";"18";"846"
"Graafstroom";"30 tot 45 jaar";"14";"970";"32";"959"
"Graafstroom";"45 tot 65 jaar";"30";"1185";"31";"1142"
"Graafstroom";"65 jaar of ouder";"6";"527";"7";"639"
"Graft-De Rijp";"0 tot 15 jaar";"17";"718";"13";"636"
"Graft-De Rijp";"15 tot 30 jaar";"14";"423";"18";"402"
"Graft-De Rijp";"30 tot 45 jaar";"30";"705";"42";"735"
"Graft-De Rijp";"45 tot 65 jaar";"33";"955";"34";"905"
"Graft-De Rijp";"65 jaar of ouder";"13";"419";"12";"455"
"Grave";"0 tot 15 jaar";"57";"1246";"73";"1084"
"Grave";"15 tot 30 jaar";"123";"948";"110";"907"
"Grave";"30 tot 45 jaar";"167";"1372";"149";"1327"
"Grave";"45 tot 65 jaar";"127";"1780";"111";"1671"
"Grave";"65 jaar of ouder";"46";"692";"60";"818"
"'s-Gravendeel";"0 tot 15 jaar";"35";"757";"29";"728"
"'s-Gravendeel";"15 tot 30 jaar";"57";"797";"62";"742"
"'s-Gravendeel";"30 tot 45 jaar";"80";"913";"67";"875"
"'s-Gravendeel";"45 tot 65 jaar";"43";"1240";"43";"1212"
"'s-Gravendeel";"65 jaar of ouder";"9";"550";"11";"694"
"'s-Gravenhage (gemeente)";"0 tot 15 jaar";"3636";"39142";"3552";"36955"
"'s-Gravenhage (gemeente)";"15 tot 30 jaar";"14285";"33212";"15970";"33795"
"'s-Gravenhage (gemeente)";"30 tot 45 jaar";"25044";"36934";"23594";"33944"
"'s-Gravenhage (gemeente)";"45 tot 65 jaar";"17800";"38730";"17194";"37816"
"'s-Gravenhage (gemeente)";"65 jaar of ouder";"4611";"20244";"7225";"31944"
"Groenlo";"0 tot 15 jaar";"56";"3096";"56";"2763"
"Groenlo";"15 tot 30 jaar";"118";"2503";"100";"2107"
"Groenlo";"30 tot 45 jaar";"132";"3269";"175";"3058"
"Groenlo";"45 tot 65 jaar";"134";"4116";"151";"3816"
"Groenlo";"65 jaar of ouder";"44";"1808";"77";"2442"
"Groesbeek";"0 tot 15 jaar";"34";"1563";"41";"1603"
"Groesbeek";"15 tot 30 jaar";"52";"1282";"59";"1198"
"Groesbeek";"30 tot 45 jaar";"86";"1870";"103";"1882"
"Groesbeek";"45 tot 65 jaar";"112";"2688";"144";"2645"
"Groesbeek";"65 jaar of ouder";"56";"1398";"125";"1885"
"Groningen (gemeente)";"0 tot 15 jaar";"497";"11646";"474";"11092"
"Groningen (gemeente)";"15 tot 30 jaar";"3529";"25191";"3601";"25587"
"Groningen (gemeente)";"30 tot 45 jaar";"3211";"17837";"2706";"16282"
"Groningen (gemeente)";"45 tot 65 jaar";"2356";"16987";"2111";"16840"
"Groningen (gemeente)";"65 jaar of ouder";"425";"7732";"793";"11832"
"Grootegast";"0 tot 15 jaar";"18";"1366";"14";"1259"
"Grootegast";"15 tot 30 jaar";"20";"1036";"25";"913"
"Grootegast";"30 tot 45 jaar";"25";"1448";"37";"1352"
"Grootegast";"45 tot 65 jaar";"22";"1524";"40";"1417"
"Grootegast";"65 jaar of ouder";"3";"716";"3";"864"
"Gulpen-Wittem";"0 tot 15 jaar";"38";"1185";"52";"1045"
"Gulpen-Wittem";"15 tot 30 jaar";"48";"1061";"49";"999"
"Gulpen-Wittem";"30 tot 45 jaar";"83";"1453";"119";"1415"
"Gulpen-Wittem";"45 tot 65 jaar";"121";"2383";"105";"2255"
"Gulpen-Wittem";"65 jaar of ouder";"59";"1078";"97";"1309"
"Haaksbergen";"0 tot 15 jaar";"43";"2303";"47";"2196"
"Haaksbergen";"15 tot 30 jaar";"90";"1826";"97";"1609"
"Haaksbergen";"30 tot 45 jaar";"182";"2583";"198";"2420"
"Haaksbergen";"45 tot 65 jaar";"157";"3365";"180";"3235"
"Haaksbergen";"65 jaar of ouder";"78";"1616";"117";"2002"
"Haaren";"0 tot 15 jaar";"30";"1323";"32";"1351"
"Haaren";"15 tot 30 jaar";"26";"974";"37";"916"
"Haaren";"30 tot 45 jaar";"42";"1502";"45";"1411"
"Haaren";"45 tot 65 jaar";"47";"2163";"62";"1942"
"Haaren";"65 jaar of ouder";"18";"886";"25";"1001"
"Haarlem";"0 tot 15 jaar";"412";"12095";"446";"11535"
"Haarlem";"15 tot 30 jaar";"1801";"11135";"2176";"11124"
"Haarlem";"30 tot 45 jaar";"3513";"14856";"3334";"14567"
"Haarlem";"45 tot 65 jaar";"2376";"16210";"2358";"16752"
"Haarlem";"65 jaar of ouder";"845";"8002";"1214";"12264"
"Haarlemmerliede en Spaarnwoude";"0 tot 15 jaar";"18";"534";"17";"501"
"Haarlemmerliede en Spaarnwoude";"15 tot 30 jaar";"17";"368";"24";"379"
"Haarlemmerliede en Spaarnwoude";"30 tot 45 jaar";"43";"527";"53";"584"
"Haarlemmerliede en Spaarnwoude";"45 tot 65 jaar";"39";"830";"53";"747"
"Haarlemmerliede en Spaarnwoude";"65 jaar of ouder";"13";"321";"11";"410"
"Haarlemmermeer";"0 tot 15 jaar";"429";"13876";"480";"13111"
"Haarlemmermeer";"15 tot 30 jaar";"1219";"9943";"1440";"9715"
"Haarlemmermeer";"30 tot 45 jaar";"2647";"15175";"3165";"14943"
"Haarlemmermeer";"45 tot 65 jaar";"2153";"15615";"2197";"14839"
"Haarlemmermeer";"65 jaar of ouder";"478";"5844";"597";"7270"
"Haelen";"0 tot 15 jaar";"25";"852";"12";"862"
"Haelen";"15 tot 30 jaar";"34";"712";"43";"643"
"Haelen";"30 tot 45 jaar";"58";"978";"77";"975"
"Haelen";"45 tot 65 jaar";"82";"1460";"77";"1394"
"Haelen";"65 jaar of ouder";"36";"672";"46";"942"
"Halderberge";"0 tot 15 jaar";"60";"2502";"82";"2407"
"Halderberge";"15 tot 30 jaar";"156";"2222";"204";"1909"
"Halderberge";"30 tot 45 jaar";"287";"2969";"337";"2865"
"Halderberge";"45 tot 65 jaar";"256";"4303";"290";"4145"
"Halderberge";"65 jaar of ouder";"80";"1912";"86";"2410"
"Hardenberg";"0 tot 15 jaar";"96";"6081";"126";"5881"
"Hardenberg";"15 tot 30 jaar";"181";"5276";"155";"4697"
"Hardenberg";"30 tot 45 jaar";"172";"6445";"212";"6004"
"Hardenberg";"45 tot 65 jaar";"164";"7397";"191";"6824"
"Hardenberg";"65 jaar of ouder";"71";"3374";"125";"4437"
"Harderwijk";"0 tot 15 jaar";"90";"4068";"103";"3886"
"Harderwijk";"15 tot 30 jaar";"347";"3735";"391";"3392"
"Harderwijk";"30 tot 45 jaar";"629";"4129";"643";"4088"
"Harderwijk";"45 tot 65 jaar";"431";"4690";"454";"4881"
"Harderwijk";"65 jaar of ouder";"140";"2137";"198";"2956"
"Hardinxveld-Giessendam";"0 tot 15 jaar";"27";"1957";"36";"1803"
"Hardinxveld-Giessendam";"15 tot 30 jaar";"40";"1672";"55";"1623"
"Hardinxveld-Giessendam";"30 tot 45 jaar";"47";"1904";"76";"1845"
